row_id,x,y,accuracy,time,place_id
1860,6.8744,7.0311,5,619793,7819465203
1861,2.4872,8.2363,261,722880,8221199999
1862,6.4731,1.1389,4,384744,3679448739
1863,4.5257,2.1714,161,738326,3514717706
1864,0.8943,2.7269,915,782752,1284717734
1865,7.502,7.0106,68,544506,9167426123
1866,9.9871,9.3952,69,747384,6719569458
1867,3.2217,0.1545,57,47284,4364807943
1868,3.0037,6.1324,106,550931,3853348262
1869,4.9073,1.01,799,709808,5836872842
1870,2.4114,7.1059,71,343813,9830402103
1871,2.2531,2.3475,70,531916,3399431058
1872,5.3694,5.9384,80,135865,2203791192
1873,2.73,0.747,157,178604,8568995650
1874,9.3572,2.3627,9,317728,4147895777
1875,0.9307,2.6112,412,73095,5283227804
1876,3.7994,0.7791,106,314642,7779969108
1877,0.0899,2.0711,70,599051,8043067972
1878,6.2004,6.9786,7,161501,5122521800
1879,6.7558,1.6338,145,779262,5766195671
1880,7.2759,8.9054,265,556455,7144658616
1881,1.5595,0.9468,70,519094,8787907836
1882,9.8329,6.0578,65,318758,4666902338
1883,7.1925,9.6302,171,629015,2537247687
1884,5.7249,1.4727,53,754914,7007141812
1885,3.4343,5.7167,46,775479,1154057140
1886,9.2035,4.2608,72,606236,2294240532
1887,4.6581,4.6058,65,607841,1687945977
1888,9.11,1.3403,26,420751,2282682575
1889,2.0705,3.1868,38,486892,3492905896
1890,5.5392,0.0063,22,525679,5752821706
1891,4.3313,7.3564,70,437124,9865220115
1892,3.7921,6.4771,75,574043,8775773350
1893,4.0445,7.9571,66,579641,3358414867
1894,6.4034,4.7256,15,199107,7005601709
1895,4.8789,7.6544,164,753344,1864086134
1896,1.7945,0.4303,1,745065,8401835004
1897,2.6315,4.3579,159,89614,3452265761
1898,0.0286,1.5254,68,332904,8751842175
1899,5.2268,2.184,118,546035,3720520481
1900,2.7037,0.8258,12,157419,9958028601
1901,9.5142,5.2397,81,462234,6292126138
1902,4.418,1.444,32,691149,3224085352
1903,7.8679,0.1934,653,198888,6202875305
1904,3.1725,7.949,66,325477,4499288325
1905,4.8691,1.9488,69,710522,7284656184
1906,7.086,2.5336,71,485718,2465239230
1907,5.1775,9.4012,51,126192,5686488748
1908,3.8199,4.6126,156,484318,1547949267
1909,9.2256,6.8717,67,456711,1497820199
1910,4.7673,2.738,10,629649,4791099657
1911,0.9439,2.4068,5,602773,2303079951
1912,7.4818,9.0846,80,611234,3866036195
1913,3.7995,9.7626,14,668791,5292680661
1914,6.1217,6.1253,65,592191,1087583500
1915,0.128,0.2438,76,736574,5938943847
1916,1.3258,0.1929,71,390756,2960476965
1917,0.2371,1.5237,45,573220,2727523897
1918,0.9244,7.3307,35,318242,7567063317
1919,1.9953,3.6103,12,108790,8505968418
1920,4.7715,6.1875,44,728176,8940760079
1921,6.9283,1.6351,199,85753,5793243458
1922,3.0021,4.7123,32,739232,6018636234
1923,7.7655,0.2533,160,691442,3216664257
1924,7.5429,8.921,41,559049,6103634843
1925,1.8185,1.3624,45,698517,8156816094
1926,8.0756,5.8688,14,716812,1734534938
1927,2.5757,7.5389,64,527353,4693861546
1928,0.1679,2.7328,72,440229,4614293027
1929,8.3772,0.6696,85,526498,9915896631
1930,8.0817,4.7472,20,754090,8637332977
1931,4.0708,7.5524,13,375557,9488323684
1932,5.8381,0.8759,40,542496,3796466244
1933,0.6337,8.1532,72,49166,2177919716
1934,7.6536,0.82,64,385822,6255196095
1935,5.8364,1.5522,871,452593,6629422005
1936,5.7224,8.1379,24,490883,8085405325
1937,9.9746,1.9188,65,765488,1844540942
1938,2.9168,9.7408,106,645237,2437378352
1939,4.6499,7.9592,54,590514,7454926561
1940,5.4731,7.9401,76,293229,2185905685
1941,5.3526,9.6114,66,774738,8495657168
1942,0.2992,3.9362,61,138315,7493672345
1943,8.5705,1.635,5,337069,2114506870
1944,5.7971,9.966,27,68014,6592862434
1945,9.7283,6.8495,65,747566,5441758246
1946,8.1242,1.5114,84,329564,6066376844
1947,5.2284,0.281,615,568311,8416401053
1948,3.5525,1.4584,172,144725,1678309867
1949,8.3973,2.8905,16,581267,6767351273
1950,6.9037,8.0795,74,207177,2395745713
1951,9.3773,9.2429,48,651623,9615450882
1952,2.7424,2.2145,73,312502,4886318537
1953,7.2789,6.1519,70,374760,1171323230
1954,7.4808,3.7314,65,311909,8581017422
1955,1.8686,6.3448,69,365649,3850527660
1956,1.1987,0.3023,59,461401,9657866318
1957,4.4342,8.7181,168,367517,9133987392
1958,1.0788,9.477,55,596224,3293196015
1959,0.7154,2.05,91,164274,1025585791
1960,2.6594,5.5701,26,284987,3384025382
1961,2.3191,4.5585,54,672836,9880420575
1962,0.4342,2.7167,93,637963,8345848508
1963,4.7673,8.4484,55,462453,6969767633
1964,3.941,2.0398,10,166930,3806064363
1965,6.1283,4.282,37,657782,2705496017
1966,2.5814,0.8001,165,454746,6877905134
1967,5.6023,4.3787,1,610004,8075045476
1968,8.3463,0.9111,202,272500,2001355114
1969,0.2508,7.0445,61,561831,5672660438
1970,9.4537,0.1443,67,765444,3748371379
1971,1.0778,9.4003,165,672895,6446301991
1972,0.7127,8.1129,83,89420,1771416121
1973,7.7086,1.9456,16,64624,9859718528
1974,8.7215,3.2745,81,634694,6683292031
1975,2.3127,2.8493,257,424008,3537804084
1976,8.3912,5.4647,14,386487,5819240910
1977,9.3512,9.9318,9,71750,1518725320
1978,0.2587,5.9677,81,270643,6768981638
1979,1.4649,5.0336,79,700542,5228928538
1980,5.644,1.8585,5,86099,9919909729
1981,2.5,5.089,68,327427,3870354112
1982,0.2843,2.4508,68,780018,2067031359
1983,1.838,6.0534,1,757446,2448817709
1984,7.044,4.6322,218,74444,6044559291
1985,3.1916,8.2938,31,335219,4218789610
1986,7.1887,6.7707,83,652436,5235146472
1987,6.4155,8.3558,61,231372,7726436145
1988,0.9471,4.1223,64,769074,3718399227
1989,8.8213,5.7879,54,464875,7453065256
1990,0.8883,2.5418,77,376733,2509622106
1991,0.4827,1.8538,848,656728,4683526794
1992,5.2975,5.7342,56,91368,1732994218
1993,5.82,6.9377,66,588300,9078812279
1994,2.4011,1.877,62,131296,4289466257
1995,9.7537,2.828,106,611162,9116422694
1996,0.0884,0.2334,52,144551,4422663263
1997,4.1516,8.0211,27,451426,2365601990
1998,4.1175,1.7259,63,10445,1749365942
1999,3.0145,1.343,156,268866,8899695417
2000,3.9114,2.9307,26,284565,7469100752
2001,6.7302,3.5061,168,681412,4440636877
2002,6.9262,1.8783,167,694981,2745717548
2003,3.1125,3.4077,160,699169,2887420487
2004,0.9344,3.6427,64,771666,6979875029
2005,3.3574,9.3722,61,463464,1444630961
2006,3.3478,1.1464,5,253283,6466419701
2007,9.0822,3.9128,84,209262,1588733974
2008,4.2706,5.4692,42,492161,6067112593
2009,5.927,4.2359,168,529224,9301392023
2010,0.0773,8.1116,53,601134,7473230830
2011,6.449,9.0886,30,623914,7722012093
2012,6.9315,5.4767,16,344837,2675332432
2013,7.7623,6.3635,18,61505,1677378106
2014,2.1148,8.2511,159,588978,6259530305
2015,2.8682,0.6004,163,591616,1078115477
2016,0.6506,4.2135,3,445413,1504989919
2017,7.2255,0.732,52,36543,2334353687
2018,2.6215,0.9827,12,377767,6018277087
2019,8.9637,8.1347,70,711006,5163540988
2020,3.1408,0.2234,94,136053,1698117475
2021,7.5199,6.5085,5,92556,8365164817
2022,4.2519,6.9264,14,334438,4199109932
2023,2.1213,7.2166,737,769259,3260811985
2024,0.889,2.4235,53,186157,5606371844
2025,5.7001,5.3679,65,352858,1432811536
2026,0.2458,7.5316,65,655965,4579943739
2027,6.3669,2.1854,66,427790,7156402933
2028,5.8692,6.5735,52,27424,3362611924
2029,7.3291,6.3665,49,22019,8423115999
2030,5.9701,8.5372,60,584736,2806044557
2031,5.4552,0.8722,53,145209,2158782730
2032,4.2359,4.3918,66,665922,1261864041
2033,4.7808,1.7686,78,212801,9213628882
2034,6.4891,5.8379,82,57879,9394771272
2035,4.3021,1.2134,7,418667,7477461025
2036,2.5116,8.1582,54,738478,7349145537
2037,6.855,3.2401,73,324035,7550768699
2038,0.9492,7.6327,57,602909,3036050374
2039,3.7868,9.009,72,321898,5976860748
2040,8.0971,5.0678,68,172285,7644492258
2041,3.513,6.7432,167,354127,5508522491
2042,0.3584,7.7802,64,221012,2271456189
2043,3.0709,7.5045,8,714213,6079366016
2044,9.3876,1.1699,13,221458,4662611613
2045,1.2502,4.6661,38,475587,8963952624
2046,1.6211,8.3014,155,495425,3841548114
2047,1.8833,2.0772,31,730737,4419654085
2048,7.0636,3.8915,32,782984,1730088572
2049,6.5596,6.1047,12,782836,7621312921
2050,1.8199,6.8839,28,531687,7859819736
2051,5.4399,9.4855,75,426543,2665395306
2052,6.0315,1.0712,6,109059,9682745228
2053,2.092,4.7508,56,347942,9921704596
2054,4.3903,6.0191,62,605866,3091765722
2055,2.6649,1.1123,66,243655,6817575027
2056,2.5678,6.2776,60,678329,1052628400
2057,2.2515,8.4235,10,346099,5963481258
2058,7.9069,2.9821,36,616772,7011159711
2059,0.4684,7.1114,74,555065,5787107800
2060,8.9733,7.3069,12,131039,5190348170
2061,5.7556,6.2552,65,583729,8175255074
2062,0.5036,8.9054,64,474098,8029241641
2063,6.0952,3.8063,35,129372,2655541993
2064,3.0854,5.2414,61,202995,4736545243
2065,7.5207,5.9427,60,359902,7209995697
2066,9.916,3.4043,47,706082,4815441886
2067,7.0478,2.1418,163,626104,2944359304
2068,4.3512,7.4276,10,281249,6229357245
2069,5.783,3.5058,67,91155,9930782210
2070,3.0984,3.9915,63,460916,7123878152
2071,7.4178,3.8126,53,515099,4927317812
2072,1.6855,1.9873,15,693872,7243158436
2073,1.8609,5.4808,64,163111,6424771245
2074,2.8578,0.9269,50,532706,6947808602
2075,4.7064,8.4146,61,457527,4859716577
2076,3.8649,5.3242,64,316748,4811529233
2077,8.8606,6.1835,22,682008,5255667756
2078,7.9744,2.4013,74,443459,1307713772
2079,8.7818,1.4817,12,145133,7008493285
2080,0.521,7.7722,30,271076,7734820156
2081,2.1998,8.0703,80,661906,5548290237
2082,8.1114,0.7209,12,636609,7549607230
2083,0.2598,0.5979,154,312633,8684805690
2084,7.2958,3.2632,53,455296,1049492494
2085,7.9507,5.1213,58,500018,5969853966
2086,0.3251,0.3853,144,367245,7936666343
2087,3.3446,3.6617,64,528924,7298757049
2088,0.3285,5.7557,73,227147,4720495878
2089,5.0791,4.7101,58,496161,7558704141
2090,8.2508,1.454,68,334056,7926568395
2091,0.1022,9.4873,12,99092,3921708635
2092,2.3516,8.9899,64,136239,3087580111
2093,3.05,4.5383,55,3576,3897658244
2094,7.6115,0.0516,54,342113,6877515331
2095,1.4439,9.9852,70,481376,1219504901
2096,0.3816,2.14,69,125592,5254924357
2097,7.9375,1.5246,70,760564,9874770778
2098,1.0673,9.2028,63,384898,3478566586
2099,1.8144,4.6874,68,596540,7842175954
2100,0.6972,8.6584,59,147598,7014004031
2101,2.2326,2.6215,55,344761,2119626770
2102,6.6142,6.8901,167,455158,3051243750
2103,9.6268,1.9332,64,131713,8362206569
2104,7.0862,2.2179,10,303577,7185281932
2105,2.3999,3.179,57,694986,7209980253
2106,6.0933,6.993,4,1866,6890002141
2107,8.8046,5.3411,30,162371,8398810686
2108,9.1633,0.9348,57,184831,2996854120
2109,0.5459,7.2538,4,39273,1111467573
2110,0.7329,7.9845,54,580517,2774116346
2111,9.5676,0.7046,60,653696,9358421594
2112,1.3096,2.3127,64,604748,6425047799
2113,2.9532,3.8007,20,181999,4442579068
2114,6.8295,9.3541,30,327695,1163060563
2115,9.4099,7.3311,123,547146,5849870016
2116,2.3199,4.7925,63,579994,4909320235
2117,8.2233,8.1565,16,572307,2179197092
2118,7.4161,0.4775,32,567296,3635847128
2119,3.0746,0.0097,74,706781,3969477132
2120,2.3484,0.977,66,692203,2112291371
2121,4.0918,6.0471,19,128225,7305069080
2122,1.4024,7.3896,167,672317,1320444544
2123,6.1077,3.2613,58,742706,9071959488
2124,8.6493,3.8802,79,272424,4453906822
2125,2.8481,9.7396,9,154070,4202771938
2126,4.2328,6.7998,8,175135,5155822238
2127,6.2551,6.0171,55,407545,1794163403
2128,3.2301,9.7138,11,751790,6068286230
2129,4.1868,1.0753,107,329686,5292545375
2130,7.0291,5.8916,3,746154,5928978357
2131,1.4502,9.9914,57,642510,5895404129
2132,2.3896,1.5602,12,200913,3074201589
2133,7.989,1.7922,80,262825,1351332564
2134,9.5026,3.8638,21,581260,6464792351
2135,1.4197,5.3991,63,658443,6045973083
2136,4.026,3.6158,10,123547,7090727962
2137,9.1988,5.4929,2,179523,8308459058
2138,3.6203,1.9584,132,750531,1667933223
2139,5.9499,3.315,62,520988,9470000387
2140,9.4808,4.8267,52,472137,6781903835
2141,5.1723,3.2176,12,177690,8793071466
2142,4.1573,9.727,65,244313,6941640541
2143,3.9276,2.7738,16,480868,4591176911
2144,4.5246,5.51,68,179995,7958912950
2145,0.0598,1.398,31,639353,6271142333
2146,9.1427,6.1059,28,406274,1293693205
2147,6.5621,7.7747,58,559012,5588410965
2148,0.4667,5.3129,25,87439,3445517794
2149,5.1863,3.3476,4,321859,8656371003
2150,6.4725,7.2214,57,380480,4843614466
2151,3.7772,6.3765,171,479423,2542467723
2152,3.9326,6.5765,5,168051,4631961173
2153,6.6303,8.7836,31,657054,6072700724
2154,4.9771,0.7512,65,348542,4805757225
2155,1.4515,4.9549,52,288985,7771972028
2156,7.6361,8.0522,32,541568,5612346761
2157,2.8078,5.9659,72,604025,8892536461
2158,7.2282,5.0673,48,197722,4639131108
2159,2.9428,5.062,90,24956,4868552250
2160,7.5733,3.2961,25,682858,3589763979
2161,0.193,9.2042,64,668291,4110171986
2162,3.4826,8.6473,76,401357,5443371260
2163,3.7263,6.3355,59,361421,3480740290
2164,3.0653,6.2331,16,661425,3205431430
2165,4.595,6.7091,163,724589,5673508634
2166,5.3875,7.4118,20,513904,1782251319
2167,7.1866,8.725,20,768094,5029166989
2168,6.7751,2.9928,31,198824,9184664157
2169,7.2261,0.4747,153,653298,8229396497
2170,4.0267,7.1097,64,608089,5369506574
2171,7.5127,5.2572,30,99404,6932164627
2172,8.646,6.6702,13,186437,3458792545
2173,3.2511,4.409,72,234408,4412697357
2174,7.6277,7.3409,289,184238,8935298433
2175,7.0141,1.8513,174,642490,3278278289
2176,9.9294,2.9799,78,380696,7569268305
2177,7.6362,8.4782,58,640750,2066901767
2178,9.8022,6.3865,445,429302,6444464481
2179,3.5059,1.7184,69,489494,2383079501
2180,6.9442,2.7686,74,468006,3092352357
2181,5.4834,8.3431,67,296642,2357207236
2182,0.3734,8.4562,71,68079,8913445662
2183,0.5892,0.8956,57,215105,7858268564
2184,9.3311,1.3207,224,694907,9097650222
2185,2.7411,4.7305,9,111648,3876571511
2186,2.9291,7.316,46,699476,2808836897
2187,7.2246,1.9949,275,591445,7444466040
2188,7.806,0.568,65,597224,1511117294
2189,5.9036,6.6253,833,672204,2601273158
2190,1.2886,8.7328,72,414550,1292540554
2191,9.3679,6.4823,12,503377,4558528244
2192,8.3706,3.7665,182,684458,9564885028
2193,1.2052,2.2909,21,500669,5552317836
2194,1.915,1.6473,59,159238,2754511476
2195,1.563,2.3986,64,419680,2928978800
2196,6.7724,2.8167,127,688719,2963093350
2197,2.3052,4.5256,157,353259,9667597246
2198,8.6563,9.7914,65,65031,1131921712
2199,3.3016,2.6138,3,150324,3953372405
2200,1.5735,6.9615,60,757229,9166536216
2201,8.1488,8.7001,67,457188,6577617001
2202,1.9526,2.7766,49,718525,8754862273
2203,6.238,7.5341,164,760741,1142945629
2204,1.4038,3.693,43,528732,8844629884
2205,2.0455,1.3258,70,579464,5992403068
2206,2.5561,0.5798,166,643895,2808075253
2207,0.3726,1.4546,75,250023,8325943786
2208,8.7322,3.9354,27,550387,6294304343
2209,7.3949,4.3007,27,108741,2369049606
2210,8.8206,0.5291,57,515264,8839434879
2211,8.6676,6.9192,56,84233,3018157145
2212,3.9559,7.6737,72,355986,5760102791
2213,9.5285,7.1555,65,768327,2277726218
2214,9.6159,9.4062,105,563056,9094934608
2215,8.4691,3.4808,67,768277,2402207873
2216,4.9599,7.8664,42,519776,8066670278
2217,5.9096,0.0708,61,28820,9577391701
2218,8.3978,9.0885,164,576364,8299378398
2219,3.9799,8.5866,77,631176,8791960835
2220,2.5003,2.8951,56,576260,5678959804
2221,8.599,7.8148,180,470606,4942815401
2222,5.9493,2.5779,65,142205,3995248004
2223,4.6238,2.5416,78,291911,8132765753
2224,5.0093,6.5185,58,328577,3975203105
2225,9.5257,6.5308,69,730805,5212972002
2226,5.3818,1.0654,18,322774,3610895670
2227,8.019,8.8064,2,114654,9472058515
2228,9.1258,1.104,37,334561,1797590052
2229,7.1494,3.9388,62,631285,7582585254
2230,1.959,6.8026,66,467734,6563728118
2231,2.1533,0.3282,69,264957,3828336720
2232,5.082,4.1493,66,35654,2013989044
2233,5.5056,1.7937,65,759710,6101300870
2234,0.5849,8.9346,70,184444,8403901779
2235,6.0175,5.8036,11,181703,4494325064
2236,2.4842,4.1336,6,127826,9466102731
2237,1.2103,3.1359,55,84616,5195890463
2238,0.9246,3.6972,4,213052,9570418054
2239,5.9389,7.5629,69,683334,2035974974
2240,0.4717,9.4217,11,102226,6299581575
2241,0.0604,8.7794,69,711013,6899525205
2242,5.1341,6.3,514,602574,3003099581
2243,1.3021,2.0379,66,366243,6235551797
2244,3.4313,0.0669,64,422762,8011971720
2245,1.7654,5.0264,72,230880,6227599698
2246,7.6145,0.8022,11,304910,8534237650
2247,1.6075,0.5297,1,630915,8672107331
2248,9.1414,7.4477,7,450335,8192296631
2249,0.2987,0.853,179,607044,2808244871
2250,6.234,7.3903,5,392264,4621389226
2251,6.9292,2.3088,74,39405,7764988817
2252,5.1959,6.3195,69,325881,4300023429
2253,4.4195,0.5245,91,684203,8813952305
2254,1.4721,2.1028,50,316873,7031210677
2255,3.395,2.33,30,328984,5802159543
2256,8.472,3.1673,2,126444,6656541645
2257,8.7405,4.7188,66,115862,9486156900
2258,5.5352,8.0661,48,591237,6147328091
2259,8.8807,1.014,65,180248,7569281197
2260,5.6575,7.5097,58,439463,7588640799
2261,8.0571,5.1669,168,196087,7205212788
2262,7.3188,9.0366,64,114697,3751001705
2263,6.2838,9.1731,168,140236,1683469792
2264,0.3503,4.0009,60,751638,2419981210
2265,4.2377,3.2095,19,500502,3103006306
2266,6.3619,3.0813,63,481725,5461128654
2267,8.1789,5.861,24,14515,6591708551
2268,5.9764,3.9688,22,615796,7223035599
2269,4.3543,0.6807,58,343418,6292000912
2270,6.4115,6.5985,34,422137,8795078000
2271,6.3249,6.2178,14,594401,8440301571
2272,8.8338,9.6291,75,455400,4199829219
2273,2.0903,2.6981,166,396361,8054130031
2274,4.8317,8.053,15,258810,2392375532
2275,7.5927,0.8184,64,51140,6993838367
2276,1.478,7.2968,3,118580,5969952412
2277,8.5978,3.4983,12,103310,8512463835
2278,6.5365,2.5055,12,61888,4798982874
2279,5.0484,1.5777,15,122814,3618312252
2280,7.1094,1.8633,72,35977,7656187423
2281,7.4954,9.4701,70,113961,7635551532
2282,7.0637,5.1872,17,7168,8158494778
2283,9.6642,8.8296,21,161124,4145021124
2284,8.6846,1.5321,65,420350,5475859970
2285,1.1724,2.9274,21,543190,2061435526
2286,5.4269,0.0852,57,655411,5814676509
2287,1.7757,0.9347,177,515382,6599386594
2288,2.9349,4.6717,54,662933,4152284724
2289,1.7422,7.1285,65,529112,7641855976
2290,9.8552,9.2211,5,193246,8991649454
2291,7.7886,3.4979,10,628337,2650036288
2292,4.144,5.7618,37,70668,3786128689
2293,7.3116,7.8158,5,594320,9340926295
2294,1.3139,5.4428,56,67454,9317764127
2295,9.0114,3.6058,161,514113,9627039896
2296,8.2396,3.0114,58,733246,3779000976
2297,6.4184,3.0757,56,265195,6428707439
2298,1.6256,3.773,62,615267,3191017587
2299,4.7633,9.6991,176,347969,2297286204
2300,5.4176,1.6678,64,32045,3894048039
2301,7.2176,8.8202,10,454664,9241950633
2302,1.945,7.8432,15,28932,2547963279
2303,9.7844,8.3658,159,508318,4583614251
2304,8.4198,6.0639,71,442641,6629390558
2305,1.3236,7.279,46,394164,9076517595
2306,1.2062,9.8992,97,692063,8405554031
2307,7.0803,7.51,12,55108,9856303982
2308,3.4307,6.8665,71,340836,8710649908
2309,8.9371,7.2744,102,643897,3052403622
2310,7.1594,4.4317,506,626017,7855093207
2311,9.3007,7.8111,165,493533,8241052798
2312,0.2826,9.308,61,515969,4793590586
2313,4.5734,2.1939,359,625058,5050655380
2314,2.6132,9.5284,70,510298,2574986185
2315,2.573,5.4934,72,38467,8768115476
2316,2.3116,5.89,65,749036,7884210409
2317,5.5195,0.05,66,593470,4879398416
2318,8.9635,6.0174,5,724522,2885312239
2319,3.3945,8.6299,87,735143,6551806323
2320,5.6367,2.6668,67,191728,3991618747
2321,1.4678,4.939,108,590678,2007298130
2322,4.3261,8.1444,436,404404,4527782539
2323,2.2904,7.6905,70,147702,1093015425
2324,8.0312,8.2558,165,508590,3631853055
2325,8.0225,8.0949,165,137298,1430531355
2326,9.204,8.0562,17,313932,1929118533
2327,5.0448,7.5089,16,109485,6509971177
2328,6.8865,7.0652,71,98852,2418078065
2329,2.9306,6.1351,71,718360,1372306377
2330,6.7737,8.8832,29,34084,2744544784
2331,9.6243,5.1062,63,430226,2578807977
2332,6.386,8.082,42,384219,7089637795
2333,6.8086,4.7022,71,487456,4983748669
2334,3.6296,1.249,169,474047,3708108530
2335,2.1769,9.234,168,596605,4791260684
2336,7.8412,3.6299,36,573752,7390998763
2337,4.1813,3.6297,156,190313,1977355532
2338,9.9817,0.433,69,242436,4864659207
2339,7.3378,3.0791,8,215857,6676464189
2340,0.2844,9.3123,167,463564,3014299402
2341,9.4971,3.3098,170,650135,5705309641
2342,6.9246,0.6727,66,205835,1639436014
2343,4.5075,3.7181,79,524243,8966488839
2344,8.6762,7.7516,4,75864,5616205548
2345,5.4263,7.5342,1,321437,9413088978
2346,0.4576,8.1455,33,166261,5178512608
2347,5.3541,5.9141,310,666441,7038181675
2348,8.8852,5.3134,62,784039,8420506604
2349,7.7322,7.8993,9,35871,6168457433
2350,9.3867,2.5932,3,96239,7381675093
2351,9.3765,0.2091,67,780390,9351738333
2352,8.9603,1.3826,66,741804,4689689212
